LeaseNumber,City,Address,State,Lat,Long,AnnualRent,LeaseName,Status
LOK16390,BROKEN BOW,635 S PARK DR,OK,34.02079,-94.737641,28311,Southpark Commercial LLC,
LOK00090,TULSA,7615 E 63RD PL,OK,36.07234,-95.891081,190006,EAGLE INVESTMENTS LTD LIABILIT,
LOK17208,TULSA,7615 E 63RD PL,OK,36.07234,-95.891081,127970,Eagle I Investments Limited Liability Company,
LOK17300,CLINTON,410 OPAL AVE,OK,35.50543,-98.965751,140087,"Centurion Land Development, Inc.",
LOK00174,OKLAHOMA CITY,301 N W 63RD,OK,35.536997,-97.518197,22990,NORTH ROBINSON INVESTMENTS LLC,
LOK16803,DURANT,300 W EVERGREEN ST,OK,33.9925851,-96.378213,33500,"Durant, City Of",
LOK17460,DURANT,300 W EVERGREEN ST,OK,33.9925851,-96.378213,23161,"Durant, City Of",
LOK16410,OKLAHOMA CITY,3613 NW 56th St,OK,35.52908,-97.581221,36834,"KG AL Holdings, L.L.C.",
LOK16825,BARTLESVILLE,900 LEISURE LN,OK,36.74212,-95.920031,132143,"KAJAM, LLC",
LOK14585,OKLAHOMA CITY,3301 WEST MEMORIAL DRIVE,OK,35.6100697,-97.576216,2732983,NGP V OKLAHOMA LLC,
LOK16879,MCALESTER,524 S 2ND STREET,OK,34.9263546,-95.769543,175813,"FIRST REALTY BETTER HOMES & GARDENS, INC.",
LOK00185,WEATHERFORD,915 RING DRIVE,OK,35.528502,-98.718328,15965,"Sauer, Aaron M.",
LOK16957,DURANT,121 S 12TH STREET,OK,33.9936238,-96.389177,116787,DBS Inc,
LOK17037,LAWTON,1610 SW LEE BLVD,OK,34.59403,-98.412631,284075,"GOV LAWTON SSA, LLC",
LOK17051,TULSA,8023 E 63RD PL,OK,36.07225,-95.887551,378723,EAGLE I INVESTMENTS LIMITED LIABILITY COMPANY,
LOK17096,WOODWARD,2220 OKLAHOMA AVE,OK,36.43436,-99.408411,37128,GREAT PLAINS NATIONAL BANK,
LOK16731,MOORE,200 NE 27TH,OK,35.3631229,-97.482326,528895,"GOV MOORE SSA, LLC",
LOK17418,ADA,921 LONNIE ABBOTT BLVD.,OK,34.7965637,-96.790364,130642,"SIGHTS, WOLTERS, L.L.C.",
LOK16898,CHICKASHA,506 W UTAH AVE,OK,35.0297584,-97.938145,129724,"SIGHTS, WOLTERS, L.L.C.",
LOK14849,OKLAHOMA CITY,4400 SW 44TH ST,OK,35.42388,-97.596751,922666,RAPTOR AIRPORT ROAD L.L.C.,
LOK17453,MCALESTER,100 Airport Rd,OK,34.88535,-95.785901,279185,"UIRC-GSA VI MCALESTER OK, LLC",
LOK16971,OKLAHOMA CITY,4300 HIGHLINE BLVD,OK,35.45651,-97.597711,38036,Zipper Offices LLC,
LOK17284,BIXBY,11145 S 82nd East Pl,OK,36.00158,-95.884001,11000,"Bixby Marketplace, LLC",
LOK15113,EDMOND,2700 Coltrane Pl,OK,35.64838,-97.444291,59279,"2700 Coltrane Park, LLC",
LOK17434,NORMAN,2227 WEST LINDSEY STREET,OK,35.2038224,-97.475153,29678,ADAIR & ASSOCIATES INC,
LOK00182,WATONGA,314 WEST MAIN STREET,OK,35.8444159,-98.414599,34652,"ALEXANDER, GEOFFREY L",
LOK00039,WEATHERFORD,1409 E Main St,OK,35.52932,-98.689641,55797,"BR PROPERTIES, L.L.C.",
LOK00283,MUSKOGEE,120 S Edmond Pl,OK,35.735819,-95.3366,171600,RGR INC,
LOK15154,MUSKOGEE,120 S Edmond Pl,OK,35.735819,-95.3366,119938,RGR INC,
LOK15525,LAWTON,3401 S. 11TH STREET,OK,34.5725266,-98.404747,34243,LAWTON METROPOLITAN AREA AIRPORT AUTHORITY,
LOK17294,TULSA,110 W 7th St,OK,36.1485,-95.990521,627976,110 W 7th LLC,
LOK15187,OKLAHOMA CITY,5700 SW 36th St,OK,35.4279643,-97.615988,172320,AIRPORT COMMERCE CENTER LLC,
LOK00375,MIAMI,2108 DENVER HARNER ROAD,OK,36.8984571,-94.859593,151850,"MIAMI OK PROPERTIES, LLC",
LOK00203,SHAWNEE,909 E. FEDERAL,OK,35.3128909,-96.946191,176231,"SIGHTS, WOLTERS, L.L.C.",
LOK15282,ENID,2202 NORTH VAN BUREN,OK,36.3999182,-97.940082,156704,"Hooker, Juliet Ann Burkett",
LOK16640,PONCA CITY,1907 N. 6TH,OK,36.7242907,-97.077314,7037,"MILESTONE DEVELOPMENT, L.L.C.",
LOK15607,OKMULGEE,308 CREEK PLACE,OK,35.6234322,-95.960556,87548,"SIGHTS, WOLTERS, L.L.C.",
LOK17044,TULSA,7777 E APACHE ST,OK,36.19755,-95.895351,300296,TULSA AIRPORTS IMPROVEMENT TRUST,
LOK17170,OKLAHOMA CITY,100 W MAIN ST,OK,35.4675886,-97.514542,52992,Central Oklahoma Transportation & Parking Authority,
LOK15431,LAWTON,"2202 SW""A"" AVENUE",OK,34.5481364,-98.287682,66788,"Elkouri, Daniel K",
LOK15428,ENID,"601 S. HARDING, SUITE D",OK,36.3999182,-97.940082,35845,Gary l Young,
LOK17447,TULSA,9906B E 43RD ST,OK,36.10321,-95.86484,11713,"13500 METROPOLITAN, LTD",
LOK15614,ARDMORE,301 W. MAIN,OK,34.17763,-97.14783,2176,FIRST BANK & TRUST CO,
LOK15475,TULSA,4750 S Garnett Rd,OK,36.09362,-95.852071,703131,Boyd Tulsa GSA LLC,
LOK17500,MUSKOGEE,800 EAST OKMULGEE,OK,35.74469,-95.35883,1804486,"EASTSIDE BLVD, LLC",
LOK15586,TULSA,9014 E 21ST STREET S,OK,36.13361,-95.87483,437355,RAINIER GSAP I - TULSA LLC,
LOK15627,ARDMORE,321 Holiday Dr,OK,34.17989,-97.166721,134833,"SIGHTS, WOLTERS, L.L.C.",
LOK15448,MCALESTER,902 S. GEORGE NIGH EXPRESSWAY,OK,34.90353,-95.7503,220831,"CoreCivic, Inc.",
LOK00177,OKLAHOMA CITY,501 NE 122nd St,OK,35.59627,-97.503391,106839,"DM ONE, LLC",
LOK15922,POTEAU,1306 Tarby Rd,OK,35.09276,-94.628361,154143,"CoreCivic, Inc.",
LOK00134,MUSKOGEE,2919 PEAK BLVD.,OK,35.71143,-95.39984,41250,LINDLEY BUILDING,
LOK16397,ADA,2015 LONNIE ABBOTT INDUSTRIAL BLVD,OK,34.79124,-96.65337,64465,Chickasaw Nation,
LOK00456,TULSA,1323 E 71st St,OK,36.06236,-95.974321,36290,"Seal Team 1, L.L.C.",
LOK16230,OKLAHOMA CITY,701 Market Dr,OK,35.59765,-97.500201,1005572,"MARKET CENTER, LLC",
LOK16395,NORMAN,3201 W. TECUMSEH,OK,35.261941,-97.489437,155064,"SKM DEVELOPMENT II, LLC",
LOK00014,STILLWATER,1339 S. WESTERN ROAD,OK,36.10784,-97.08801,77034,"FOUNTAIN SQUARE GROUP, L.L.C.",
LOK00397,ARDMORE,2007 N Commerce St,OK,34.19668,-97.144591,39363,"QUINTIN LITTLE BUILDING L.L.C., THE",
LOK16703,ANADARKO,1306 E CENTRAL AVE,OK,35.072199,-98.22365,38749,"ESTATE OF IBRAHIM, SAID MOHAMED",
LOK16549,SEMINOLE,600 N. MILT PHILLIPS,OK,35.228214,-96.671037,167025,Rtd Seminole LLC,
LOK16602,MUSKOGEE,122 EASTSIDE BLVD,OK,35.74391,-95.357791,542880,RGR INC,
LOK16344,OKLAHOMA CITY,5801 N BROADWAY SUITE 300,OK,35.323035,-97.51467,124834,"PARAGON BUILDING ASSOCIATES, A LIMITED PARTNERSHIP",
LOK16628,OKLAHOMA CITY,6000 NW 2nd St,OK,35.46743,-97.621641,69322,"ATLAS-BCC OKC 1, LLC",
LOK16550,OKLAHOMA CITY,12304 MARKET DRIVE,OK,35.597222,-97.497771,100403,"MARKET CENTER, LLC",
LOK16502,MUSKOGEE,2401 W SHAWNEE,OK,35.76741,-95.39489,368343,"SIGHTS, WOLTERS, L.L.C.",
LOK16692,CARNEGIE,212 E 4TH ST,OK,35.10152,-98.599991,100409,"TIENDA DEVELOPMENT, L.L.C.",
LOK16849,MUSKOGEE,627 W BROADWAY ST,OK,35.75114,-95.375951,74399,"Miller, Gerald R",
LOK16851,MUSKOGEE,520 DENISON ST,OK,35.75282,-95.373171,1222288,Muskogee DOJ LLC,
LOK16907,STILLWATER,208-224 N. ORCHARD,OK,36.119076,-97.079279,572191,OKLAHOMA STATE UNIVERSITY,
LOK16872,OKLAHOMA CITY,8001 MID AMERICA BLVD,OK,35.38673,-97.413511,54580,MABP Limited Partnership,
LOK16852,NORMAN,1235 WESTHEIMER DR,OK,35.2379281,-97.461434,15725,UNIVERSITY OF OKLAHOMA,
LOK16430,TAHLEQUAH,17675 S MUSKOGEE AVE,OK,35.8536764,-94.989518,12400,THE CHEROKEE NATION,
LOK17005,OKLAHOMA CITY,12301 N Kelley Ave,OK,35.6091287,-97.495931,669576,"MARKET CENTER, LLC",
LOK16935,TULSA,2222 N CARGO RD,OK,36.185574,-95.888382,14502,TULSA AIRPORTS IMPROVEMENT TRUST,
LOK17080,OKLAHOMA CITY,3700 S MACARTHUR BLVD,OK,35.42779,-97.618021,971989,"WAIP, LLC",
LOK17146,NORMAN,1200 WESTHEIMER DR,OK,35.2378235,-97.460006,455718,UNIVERSITY BUSINESS PARK II LIMITED PARTNERSHIP,
LOK17071,SHAWNEE,703 E INDEPENDENCE ST,OK,35.34702,-96.914341,58736,"Ward Properties Shawnee, LLC",
LOK17058,STILLWATER,406 E HALL OF FAME AVE,OK,36.12755,-97.054101,201857,Medicenter Inc,
LOK17252,OKLAHOMA CITY,901 NE 122nd Street,OK,35.594557,-97.490887,614244,"MARKET CENTER, LLC",
LOK17372,OKLAHOMA CITY,901 NE 122nd Street,OK,35.594557,-97.490887,224913,"MARKET 901, LLC",
LOK17438,TULSA,14002 E 21ST ST,OK,36.13148,-95.820041,285541,"EG VENTURES, LLC",
LOK17353,SULPHUR,901 W 1ST ST,OK,34.5064092,-96.968717,26750,CHICKASAW NATION,
LOK17436,TULSA,110 W 7TH ST,OK,36.1485,-95.990521,141340,110 W 7th LLC,
LOK17361,NORMAN,1424 HALLEY AVE,OK,35.2362998,-97.461356,133800,UNIVERSITY OF OKLAHOMA,
LOK17277,OKLAHOMA CITY,5104 N FRANCIS AVE,OK,35.52312,-97.526081,179467,SHARTEL ASSOC LLC,
LOK17424,TULSA,5800 E Skelly Dr,OK,36.10138,-95.911761,18218,"SEAL TEAM 1, L.L.C.",
LOK17467,NORMAN,201 Stephenson Parkway,OK,35.185133,-97.438978,292516,UNIVERSITY OF OKLAHOMA,
LOK17130,TULSA,2488 East 81st Street,OK,36.046394,-95.945619,1627471,ORAL ROBERTS UNIVERSITY,
LOK00100,STILLWATER,2020-1 West Airport Rd,OK,36.159265,-97.17775,8951,"STILLWATER, CITY OF",
LOK17357,TULSA,1603 S 101st East Ave,OK,36.1406714,-95.86453,198788,"DL Tulsa I, LLC",
LTX16711,ABILENE,THIRD & PINE STREETS,TX,32.45153,-99.73277,532539,UNITED STATES POSTAL SERVICE,
LTX16685,WICHITA FALLS,1000 Lamar St,TX,33.90862,-98.491551,237659,UNITED STATES POSTAL SERVICE,
LTX16665,GONZALES,920 ST JOSEPH,TX,29.4841727,-97.428509,44961,UNITED STATES POSTAL SERVICE,
LTX15708,DEL RIO,4121 HIGHWAY 90 WEST,TX,29.8296636,-100.89562,53766,"DELIGANIS VILLAGE DEVELOPMENT CENTER, INC",
LTX17486,FRITCH,419 E BROADWAY ST,TX,35.6442099,-101.58779,95736,LOUISE COE REEVES ESTATE,
LTX15245,WACO,800 FRANKLIN STREET,TX,31.5535283,-97.133504,2130000,UNITED STATES POSTAL SERVICE,
LTX13167,SAN ANTONIO,5835 CALLAGHAN RD,TX,29.487,-98.577911,31700,5835 SUMMIT TOWER LTD,
LTX17394,DALLAS,1002 Wood St,TX,32.77743,-96.801811,1198489,"GRIFFIN STREET AUTOPARK, LTD.",
LTX16804,HARLINGEN,222 E Van Buren Ave,TX,26.19144,-97.693791,19709,EDISON COMMERCIAL LP,
LTX16936,TEMPLE,101 S Main St,TX,31.09502,-97.341241,2151263,"Boyd Temple GSA, LLC",
LTX17124,SAN ANTONIO,800 DOLOROSA,TX,29.42383,-98.498881,490733,"GTM WASHINGTON SQUARE, LTD",
LTX16648,WOODVILLE,507 N Pine St,TX,30.78165,-94.420231,28893,"ALLISON, MARTHA E",
LTX17219,AUSTIN,2021 WOODWARD ST,TX,30.21779,-97.744241,1481614,"GF-AUSTIN #5, LTD.",
LTX17395,PASADENA,3222 BURKE RD,TX,29.6624,-95.187041,25682,JC LION PROPERTIES,
LTX14999,HOUSTON,17629 EL CAMINO REAL,TX,29.54883,-95.107911,132038,"Cole Camino, Ltd.",
LTX00009,CORPUS CHRISTI,606 NORTH CARANCAHUA,TX,27.7951818,-97.396373,119597,WILSON PLAZA ASSOCIATES LP,
LTX00225,CORPUS CHRISTI,606 NORTH CARANCAHUA,TX,27.7951818,-97.396373,21540,WILSON PLAZA ASSOCIATES LP,
LTX14032,CORPUS CHRISTI,606 NORTH CARANCAHUA,TX,27.7951818,-97.396373,222723,WILSON PLAZA ASSOCIATES LP,
LTX14496,CORPUS CHRISTI,606 NORTH CARANCAHUA,TX,27.7951818,-97.396373,24407,WILSON PLAZA ASSOCIATES LP,
LTX15126,CORPUS CHRISTI,606 NORTH CARANCAHUA,TX,27.7951818,-97.396373,37686,WILSON PLAZA ASSOCIATES LP,
LTX16454,CORPUS CHRISTI,606 NORTH CARANCAHUA,TX,27.7951818,-97.396373,55838,WILSON PLAZA ASSOCIATES LP,
LTX00101,AMARILLO,1100 FILLMORE ST,TX,35.2021217,-101.83569,421658,"SMT Helm II Amarillo, Ltd",
LTX00584,PORT ARTHUR,4550 JIMMY JOHNSON BLVD,TX,29.95219,-93.967861,58052,PHUONG TAT,
LTX17291,HIDALGO,TERM OF INTL TOLL BRIDG,TX,26.1030455,-98.254882,2135929,"MC ALLEN, CITY OF",
LTX15645,PORT ARTHUR,8208 9th Ave,TX,29.94972,-93.980771,184751,"TAT COMMERCIAL INVESTMENTS, INC.",
LTX14677,HOUSTON,4141 N SAM HOUSTON,TX,29.9594909,-95.339718,593303,"NORTH HOUSTON INTERNATIONAL, L.L.C.",
LTX16970,HOUSTON,9990 RICHMOND AVE,TX,29.72968,-95.548151,390205,"9990 Richmond, LP",
LTX16339,EL PASO,10737 GATEWAY BLVD W,TX,31.75068,-106.33978,304965,DBB Holdings Inc,
LTX16780,EL PASO,10737 GATEWAY BLVD W,TX,31.75068,-106.33978,164780,DBB Holdings Inc,
LTX15615,DALLAS,9330 LBJ Fwy,TX,32.91224,-96.739091,72099,"MINERVA PARTNERS, LTD.",
LTX15192,HOUSTON,8876 GULF FWY,TX,29.66165,-95.259221,66216,"Gulf Towers Houston, LLC",
LTX15625,HOUSTON,8876 GULF FWY,TX,29.66165,-95.259221,89537,GULF TOWERS HOUSTON LLC,
LTX16655,HOUSTON,8876 GULF FWY,TX,29.66165,-95.259221,299109,"Gulf Towers Houston, LLC",
LTX17108,HOUSTON,602 SAWYER ST,TX,29.76468,-95.380921,707459,"602 Sawyer/MH, LLC",
LTX16739,TYLER,3301 Golden Rd,TX,32.31406,-95.276751,223551,"BPI, INC.",
LTX16420,EL PASO,4171 NORTH MESA,TX,31.7945759,-106.51111,876327,"SULLIVAN, M W",
LTX14565,HOUSTON,16611 W HARDY RD,TX,29.95503,-95.389541,84572,"HPI HOLDINGS II, LLC",
LTX13624,CORPUS CHRISTI,802 N CARANCAHUA,TX,27.7973,-97.3974,89687,"CC Frost Properties, Ltd.",
LTX16321,ARLINGTON,2501 AVENUE J,TX,32.76787,-97.065201,220990,COUNTRY CLUB OAKS CORPORATION,
LTX12020,SAN ANTONIO,2202 ROOSEVELT,TX,29.3815796,-98.482702,204635,"WONG FAMILY ENTERPRISES, LTD.",
LTX00197,TYLER,110 N College Ave,TX,32.3516338,-95.301652,95758,"PATRIOTS TOWER, LLC",
LTX16985,TYLER,110 N College Ave,TX,32.3516338,-95.301652,66827,"PATRIOTS TOWER, LLC",
LTX17184,TYLER,110 N College Ave,TX,32.3516338,-95.301652,415876,"PATRIOTS TOWER, LLC",
LTX17238,TYLER,110 N College Ave,TX,32.3516338,-95.301652,116962,"PATRIOTS TOWER, LLC",
LTX17307,TYLER,110 N College Ave,TX,32.3516338,-95.301652,403893,"PATRIOTS TOWER, LLC",
LTX16219,GRAND PRAIRIE,1901 HWY 360,TX,32.77946,-97.06178,559787,"CCI-North Hwy 360, LP",
LTX16960,BROWNSVILLE,1100 FM 802,TX,25.94857,-97.501531,161981,"B. P. AND PEGGY NEWMAN PROPERTIES, L.P.",
LTX16766,HOUSTON,1445 North Loop W,TX,29.81155,-95.426091,222374,PN2 1445 LTD A TEXAS LTD PARTN,
LTX14165,EL PASO,4050 RIO BRAVO ST,TX,31.79376,-106.51732,33010,"SHALOM GROUP, LP, THE",
LTX14852,EL PASO,4050 RIO BRAVO ST,TX,31.79376,-106.51732,18070,"SHALOM GROUP, LP, THE",
LTX14678,FORT WORTH,801 CHERRY ST,TX,32.75045,-97.334551,2619042,BURNETT PLAZA LP,
LTX16413,FORT WORTH,801 CHERRY ST,TX,32.75045,-97.334551,828483,BURNETT PLAZA LP,
LTX17158,FORT WORTH,801 CHERRY ST,TX,32.75045,-97.334551,1204497,BURNETT PLAZA LP,
LTX17326,FORT WORTH,801 CHERRY ST,TX,32.75045,-97.334551,542365,BURNETT PLAZA LP,
LTX14431,DALLAS,1445 Ross Ave,TX,32.78485,-96.802591,8013193,1445 Ross Ave LLC,
LTX17273,BEAUMONT,3755 Milam St,TX,30.06537,-94.131841,91658,"Levine, Susan P",
LTX16847,SAN ANTONIO,5410 FREDERICKSBURG RD.,TX,29.5062937,-98.563141,411973,"Velocis Legacy, LP",
LTX15183,MCALLEN,1701 W US Highway 83,TX,26.20445,-98.238251,1209914,SP Plaza LLC,
LTX15647,MCALLEN,1701 W US Highway 83,TX,26.20445,-98.238251,2464019,SP PLAZA LLC,
LTX17476,MCALLEN,1701 W US Highway 83,TX,26.20445,-98.238251,131902,SP PLAZA LLC,
LTX15042,PRESIDIO,PRESIDIO,TX,29.6222364,-104.13176,1358057,"Rcs, Inc",
LTX17529,TYLER,6101 S BROADWAY,TX,32.2840578,-95.304381,77197,"LAKE, DAVID AND SHIRLEY",
LTX16694,BEAUMONT,2615 CALDER ST,TX,30.08507,-94.127801,427374,BEAUMONT TOWER VENTURE LTD,
LTX17314,BEAUMONT,2615 CALDER ST,TX,30.08507,-94.127801,63825,BEAUMONT TOWER VENTURE LTD,
LTX17275,AUSTIN,816 Congress Ave,TX,30.27059,-97.742341,1192844,Cousins Properties LP,
LTX00044,HOUSTON,440 LOUISIANA,TX,29.7627169,-95.364213,481370,"Lyric Centre LLC, The",
LTX13131,ROMA,"405 N ESTRELLA, SUITE B",TX,26.581,-98.986936,49355,"Starr, County Of",
LTX00131,AUSTIN,1821 Directors Blvd,TX,30.21223,-97.749191,5548516,"Boyd Austin V, LLC",
LTX15424,SHERMAN,1800 Teague Dr,TX,33.65677,-96.600201,33614,PlainsCapital Bank,
LTX16023,DALLAS,4211 Cedar Springs Rd,TX,32.81267,-96.813821,655150,OS 8989 LLC,
LTX15451,PLANO,660 N CENTRAL EXPRESWAY,TX,33.0075195,-96.70725,424286,"660 NCX Plano, LLC",
LTX14112,DALLAS,1400 Parker St,TX,32.76536,-96.785111,23205,"DEL MONTE FRESH PRODUCE (TEXAS), INC.",
LTX17009,AUSTIN,8000 CENTRE PARK DR,TX,30.33365,-97.678791,55637,"8000 CENTRE PARK, LLC",
LTX17448,SAN ANTONIO,8610 BROADWAY ST,TX,29.51884,-98.461521,105577,"PC 8610, LP",
LTX17038,EL PASO,4849 N MESA ST,TX,31.80737,-106.51024,58361,"4849 Mesa Joint Venture, LLC",
LTX17042,EL PASO,4849 N MESA ST,TX,31.80737,-106.51024,234440,"4849 Mesa Joint Venture, LLC",
LTX17459,CORPUS CHRISTI,500 N SHORELINE BLVD,TX,27.7879755,-97.394357,566150,"500 SHORELINE, LLC",
LTX17043,DALLAS,211 S HOUSTON,TX,32.7775997,-96.807723,16326,"DALLAS, CITY OF",
LTX13999,WACO,6801 SANGER AVE,TX,31.51995,-97.200601,148091,"RYDELL CAPITAL, LLC",
LTX16887,WACO,6801 SANGER AVE,TX,31.51995,-97.200601,10328,"Rydell Sanger, LLC, a Texas limited liability company",
LTX16994,WACO,6801 SANGER AVE,TX,31.51995,-97.200601,183748,"Rydell Sanger, LLC, a Texas limited liability company",
LTX16567,DALLAS,8101 STEMMONS,TX,32.9023545,-96.7927,1200698,"ELMAN STEMMONS TRIS ASSOCIATES, L.P.",
LTX16944,DALLAS,7701 N STEMMONS FWY,TX,32.82124,-96.871751,1446433,"ELMAN STEMMONS ASSOCIATES, L.P.",
LTX16945,DALLAS,7701 N STEMMONS FWY,TX,32.82124,-96.871751,1515437,"ELMAN STEMMONS ASSOCIATES, L.P.",
LTX15643,SAN ANTONIO,10127 MOROCCO ST,TX,29.5352,-98.492831,612195,"PRIME POSITIVE 2, LP",
LTX16282,SAN ANTONIO,10127 MOROCCO ST,TX,29.5352,-98.492831,95701,"PRIME POSITIVE 2, LP",
LTX17488,SAN ANTONIO,10127 MOROCCO ST,TX,29.5352,-98.492831,96184,"PRIME POSITIVE 2, LP",
LTX16722,NORTH RICHLAND HILLS,8713 Airport Fwy,TX,32.8377208,-97.194214,103365,701 INDUSTRIAL LTD,
LTX16381,LUBBOCK,5214 68th St,TX,33.53363,-101.92608,135602,SENTRY PLAZA III OFFICE BUILDING LIMITED PARTNERSH,
LTX17279,LUBBOCK,5214 68th St,TX,33.53363,-101.92608,126152,SENTRY PLAZA III OFFICE BUILDING LIMITED PARTNERSH,
LTX16981,EARLY,300 EARLY BLVD,TX,31.7356772,-98.962553,98184,"VICTORIA RETAIL GROUP, LLC",
LTX16253,WICHITA FALLS,4309 JACKSBORO HWY,TX,33.8684907,-98.494407,39891,"Hatton Road Building, L.P.",
LTX15074,BEAUMONT,350 MAGNOLIA ST,TX,30.08483,-94.103651,695115,BEAUMONT REALTY INC,
LTX15371,BEAUMONT,350 MAGNOLIA ST,TX,30.08483,-94.103651,167208,BEAUMONT REALTY INC,
LTX16954,ADDISON,14285 MIDWAY ROAD,TX,32.9409945,-96.839143,202924,SASKAWAY SIX LP,
LTX17138,AUSTIN,9009 MOUNTAIN RIDGE DR,TX,30.38693,-97.753341,337873,Glenn K & Elsie Jackson,
LTX17197,AUSTIN,9009 MOUNTAIN RIDGE DR,TX,30.38693,-97.753341,186611,Glenn K & Elsie Jackson,
LTX16713,WACO,600 AUSTIN AVE,TX,31.5555,-97.132721,10017,St. Charles Place Partnership,
LTX00002,BELLAIRE,4747 Bellaire Blvd,TX,29.70527,-95.461821,512977,Norvin Pin Oak South LLC,
LTX15025,BELLAIRE,4747 Bellaire Blvd,TX,29.70527,-95.461821,48022,Norvin Pin Oak South LLC,
LTX16481,TYLER,909 E Southeast Loop 323,TX,32.3028,-95.291691,158395,"Mesa Loan Company Of Athens, L.P",
LTX17239,TYLER,909 E Southeast Loop 323,TX,32.3028,-95.291691,172328,"MESA LOAN COMPANY OF ATHENS, L.P",
LTX15303,DEL RIO,111 E Broadway St,TX,29.3618083,-100.89884,2540559,"USGP Del Rio CH, LP",
LTX17400,AUSTIN,4175 Freidrich Ln,TX,30.21258,-97.747411,622693,"PS BUSINESS PARKS, INC.",
LTX17083,TEXAS CITY,600 GULF FREEWAY,TX,29.4153,-94.983364,245180,Lauterburg Ltd,
LTX16903,SAN ANTONIO,8200 INTERSTATE IH 10 WEST,TX,29.5458545,-98.554918,136677,"EOS At Fountainhead, LLC",
LTX16525,EL PASO,9400 VISCOUNT BLVD,TX,31.76814,-106.36467,598380,T Montana Joint Venture,
LTX15385,IRVING,1303 WALNUT HILL LANE,TX,32.885067,-96.969744,29334,DHEERA LIMITED COMPANY,
LTX16737,SAN ANTONIO,7550 IH-10 WEST,TX,29.5059818,-98.572373,1386287,"WESTDALE NORTHWEST CENTER, LP",
LTX17200,IRVING,125 E John W Carpenter Fwy,TX,32.8681,-96.941221,1084125,"KBS SOR 125 John Carpenter, LLC",
LTX17309,IRVING,125 E John W Carpenter Fwy,TX,32.8681,-96.941221,1727611,"KBS SOR 125 John Carpenter, LLC",
LTX16257,LAREDO,5810 SAN BERNARDO AVE,TX,27.55638,-99.505161,100040,35 Plaza LLC,
LTX16635,LAREDO,5810 SAN BERNARDO AVE,TX,27.55638,-99.505161,391482,35 Plaza LLC,
LTX16676,LAREDO,5810 SAN BERNARDO AVE,TX,27.55638,-99.505161,170595,35 Plaza LLC,
LTX16875,LAREDO,5810 SAN BERNARDO AVE,TX,27.55638,-99.505161,127664,35 Plaza LLC,
LTX16287,IRVING,200 Union Bower Ct,TX,32.82583,-96.906151,40491,MLRP Union Bower LLC,
LTX17067,DALLAS,717 N. HARWOOD,TX,32.7856493,-96.797997,405714,"WC 717 N Harwood Property, LLC",
LTX16956,LAREDO,5219 MCPHERSON RD,TX,27.54423,-99.482111,114131,"SILLER EXCEL, INC",
LTX15714,MIDLAND,1004 N BIG SPRING ST,TX,32.00709,-102.07818,136559,"Midland Office II Acquisition, L.P.",
LTX16742,MIDLAND,1004 N BIG SPRING ST,TX,32.00709,-102.07818,232711,"Midland Office II Acquisition, L.P.",
LTX16918,MIDLAND,1004 N BIG SPRING ST,TX,32.00709,-102.07818,168877,"Midland Office II Acquisition, L.P.",
LTX15278,FORT WORTH,4300 AMON CARTER BLVD,TX,32.82685,-97.048291,487719,COLUMBIA TEXAS AMON CARTER,
LTX16700,EL PASO,1720 MYRTLE AVE,TX,31.76818,-106.47038,66000,"BOBBY J BOYLES PROPERTIES, LLC",
LTX16341,EL PASO,6500 BOEING,TX,31.7918729,-106.4005,50498,CALCATERRA PROPERTIES LP,
LTX17370,EL PASO,1545 HAWKINS BLVD,TX,31.79172,-106.37243,725451,"West Hawkins El Paso TX, LLC",
LTX17233,SAN ANTONIO,601 NW LOOP 410,TX,29.5209846,-98.503156,2418844,TAURUS CD 188 PYRAMID TX LP,
LTX17270,SAN ANTONIO,601 NW LOOP 410,TX,29.5209846,-98.503156,159578,Taurus CD 188 Pyramid TX LP,
LTX16810,BRYAN,3000 BRIARCREST DR,TX,30.66081,-96.328601,398576,Kensington Management LLC,
LTX00219,HOUSTON,17625 EL CAMINO REAL,TX,29.54965,-95.108871,28350,"Cole Camino, Ltd.",
LTX17283,HOUSTON,17625 EL CAMINO REAL,TX,29.54965,-95.108871,156776,"Cole Camino, Ltd.",
LTX13940,HOUSTON,10000 MEMORIAL DR,TX,29.7786855,-95.480539,349108,"HOUSTON LAUREATE ASSOCIATES, LTD.",
LTX16329,IRVING,2411 GATEWAY DR,TX,32.89344,-96.983021,136787,Gateway Covenant Group LLC,
LTX17393,LUFKIN,415 S 1ST ST,TX,31.33539,-94.729541,63530,SBC HOLDINGS LLC,
LTX17516,LUFKIN,415 S 1ST ST,TX,31.33539,-94.729541,84992,SBC HOLDINGS LLC,
LTX16633,AMARILLO,500 S TAYLOR ST,TX,35.2081,-101.8363,83742,AMARILLO NATIONAL BANK,
LTX17269,AMARILLO,500 S TAYLOR ST,TX,35.2081,-101.8363,152970,AMARILLO NATIONAL BANK,
LTX17429,AMARILLO,500 S TAYLOR ST,TX,35.2081,-101.8363,54999,AMARILLO NATIONAL BANK,
LTX15286,SAN ANTONIO,10100 REUNION PL,TX,29.53201,-98.484021,125781,"AIRPORT CENTER OFFICE BUILDING, LLP",
LTX00231,HOUSTON,650 SAM HOUSTON PKWY E,TX,29.9401244,-95.388796,41139,YPI NORTH BELT PORTFOLIO LLC,
